company_name,acc_year,dev_year,dev_lag,incurred_loss,cumulative_paid_loss,bulk_loss,net_ep,ye_1997_reserves
Germania Ins Grp,1992,1997,6,1190,1169,0,2001,4383
Germania Ins Grp,1992,1998,7,1179,1169,0,2001,4383
Germania Ins Grp,1992,1999,8,1181,1170,0,2001,4383
Germania Ins Grp,1992,2000,9,1170,1170,0,2001,4383
Germania Ins Grp,1992,2001,10,1170,1170,0,2001,4383
Germania Ins Grp,1993,1993,1,1588,379,247,2263,4383
Germania Ins Grp,1993,1994,2,1466,711,209,2263,4383
Germania Ins Grp,1993,1995,3,997,882,61,2263,4383
Germania Ins Grp,1993,1996,4,964,939,11,2263,4383
Germania Ins Grp,1993,1997,5,958,951,7,2263,4383
Germania Ins Grp,1993,1998,6,953,953,0,2263,4383
Germania Ins Grp,1993,1999,7,953,953,0,2263,4383
Germania Ins Grp,1993,2000,8,953,953,0,2263,4383
Germania Ins Grp,1993,2001,9,953,953,0,2263,4383
Germania Ins Grp,1993,2002,10,953,953,0,2263,4383
Germania Ins Grp,1994,1994,1,1902,366,678,2487,4383
Germania Ins Grp,1994,1995,2,1790,756,245,2487,4383
Germania Ins Grp,1994,1996,3,1473,1030,44,2487,4383
Germania Ins Grp,1994,1997,4,1283,1180,16,2487,4383
Germania Ins Grp,1994,1998,5,1248,1245,3,2487,4383
Germania Ins Grp,1994,1999,6,1249,1249,0,2487,4383
Germania Ins Grp,1994,2000,7,1249,1249,0,2487,4383
Germania Ins Grp,1994,2001,8,1249,1249,0,2487,4383
Germania Ins Grp,1994,2002,9,1255,1249,0,2487,4383
Germania Ins Grp,1994,2003,10,1249,1249,0,2487,4383
Germania Ins Grp,1995,1995,1,2471,471,800,3284,4383
Germania Ins Grp,1995,1996,2,2034,1120,132,3284,4383
Germania Ins Grp,1995,1997,3,2193,1420,252,3284,4383
Germania Ins Grp,1995,1998,4,1686,1647,5,3284,4383
Germania Ins Grp,1995,1999,5,1687,1650,0,3284,4383
Germania Ins Grp,1995,2000,6,1681,1681,0,3284,4383
Germania Ins Grp,1995,2001,7,1681,1681,0,3284,4383
Germania Ins Grp,1995,2002,8,1681,1681,0,3284,4383
Germania Ins Grp,1995,2003,9,1681,1681,0,3284,4383
Germania Ins Grp,1995,2004,10,1681,1681,0,3284,4383
Germania Ins Grp,1996,1996,1,3190,777,1039,3786,4383
Germania Ins Grp,1996,1997,2,2441,1231,261,3786,4383
Germania Ins Grp,1996,1998,3,1844,1687,15,3786,4383
Germania Ins Grp,1996,1999,4,1867,1786,0,3786,4383
Germania Ins Grp,1996,2000,5,1835,1788,0,3786,4383
Germania Ins Grp,1996,2001,6,1849,1849,0,3786,4383
Germania Ins Grp,1996,2002,7,1849,1849,0,3786,4383
Germania Ins Grp,1996,2003,8,1849,1849,0,3786,4383
Germania Ins Grp,1996,2004,9,1849,1849,0,3786,4383
Germania Ins Grp,1996,2005,10,1849,1849,0,3786,4383
Germania Ins Grp,1997,1997,1,2441,608,658,4040,4383
Germania Ins Grp,1997,1998,2,1553,999,93,4040,4383
Germania Ins Grp,1997,1999,3,1631,1211,19,4040,4383
Germania Ins Grp,1997,2000,4,1621,1443,0,4040,4383
Germania Ins Grp,1997,2001,5,1581,1532,0,4040,4383
Germania Ins Grp,1997,2002,6,1600,1600,0,4040,4383
Germania Ins Grp,1997,2003,7,1600,1600,0,4040,4383
Germania Ins Grp,1997,2004,8,1600,1600,0,4040,4383
Germania Ins Grp,1997,2005,9,1600,1600,0,4040,4383
Germania Ins Grp,1997,2006,10,1600,1600,0,4040,4383
State Farm Mut Grp,1988,1988,1,68955,3962,46538,138743,879245
State Farm Mut Grp,1988,1989,2,91974,26287,33168,138743,879245
State Farm Mut Grp,1988,1990,3,113245,53000,35709,138743,879245
State Farm Mut Grp,1988,1991,4,145318,92637,42315,138743,879245
State Farm Mut Grp,1988,1992,5,141086,106336,28110,138743,879245
State Farm Mut Grp,1988,1993,6,134768,116677,14698,138743,879245
State Farm Mut Grp,1988,1994,7,132676,120616,8035,138743,879245
State Farm Mut Grp,1988,1995,8,132256,123777,5302,138743,879245
State Farm Mut Grp,1988,1996,9,128833,125856,1389,138743,879245
State Farm Mut Grp,1988,1997,10,128968,127920,932,138743,879245
State Farm Mut Grp,1989,1989,1,113873,6066,89133,163183,879245
State Farm Mut Grp,1989,1990,2,122506,28297,67125,163183,879245
State Farm Mut Grp,1989,1991,3,130142,60135,53599,163183,879245
State Farm Mut Grp,1989,1992,4,133855,84025,36247,163183,879245
State Farm Mut Grp,1989,1993,5,131477,103086,17700,163183,879245
State Farm Mut Grp,1989,1994,6,134716,117532,10375,163183,879245
State Farm Mut Grp,1989,1995,7,133190,122380,7019,163183,879245
State Farm Mut Grp,1989,1996,8,131823,126114,2871,163183,879245
State Farm Mut Grp,1989,1997,9,133405,131199,787,163183,879245
State Farm Mut Grp,1989,1998,10,133428,131468,1290,163183,879245
State Farm Mut Grp,1990,1990,1,138290,3751,118858,162184,879245
State Farm Mut Grp,1990,1991,2,154980,31503,91089,162184,879245
State Farm Mut Grp,1990,1992,3,158424,68116,64181,162184,879245
State Farm Mut Grp,1990,1993,4,162020,100424,42342,162184,879245
State Farm Mut Grp,1990,1994,5,155976,112788,31038,162184,879245
State Farm Mut Grp,1990,1995,6,147156,123077,17166,162184,879245
State Farm Mut Grp,1990,1996,7,139858,129081,5894,162184,879245
State Farm Mut Grp,1990,1997,8,138676,132513,4727,162184,879245
State Farm Mut Grp,1990,1998,9,138309,135586,893,162184,879245
State Farm Mut Grp,1990,1999,10,137388,135682,1103,162184,879245
State Farm Mut Grp,1991,1991,1,191958,3336,166137,177393,879245
State Farm Mut Grp,1991,1992,2,208180,46188,123727,177393,879245
State Farm Mut Grp,1991,1993,3,214668,95800,78393,177393,879245
State Farm Mut Grp,1991,1994,4,213777,135163,54573,177393,879245
State Farm Mut Grp,1991,1995,5,193927,153146,24107,177393,879245
State Farm Mut Grp,1991,1996,6,183858,165430,11412,177393,879245
State Farm Mut Grp,1991,1997,7,186089,178462,4345,177393,879245
State Farm Mut Grp,1991,1998,8,185349,182271,1780,177393,879245
State Farm Mut Grp,1991,1999,9,187910,184437,1838,177393,879245
State Farm Mut Grp,1991,2000,10,187401,185084,1636,177393,879245
State Farm Mut Grp,1992,1992,1,273935,6647,235558,197770,879245
State Farm Mut Grp,1992,1993,2,260832,49319,162787,197770,879245
State Farm Mut Grp,1992,1994,3,240099,94860,101894,197770,879245
State Farm Mut Grp,1992,1995,4,211040,129306,56486,197770,879245
State Farm Mut Grp,1992,1996,5,190397,148235,18696,197770,879245
State Farm Mut Grp,1992,1997,6,191961,165476,14494,197770,879245
State Farm Mut Grp,1992,1998,7,194277,177075,6304,197770,879245
State Farm Mut Grp,1992,1999,8,193536,184291,5348,197770,879245
State Farm Mut Grp,1992,2000,9,193592,189072,1718,197770,879245
State Farm Mut Grp,1992,2001,10,192651,189580,697,197770,879245
State Farm Mut Grp,1993,1993,1,299502,8056,246501,225434,879245
State Farm Mut Grp,1993,1994,2,303419,81087,152941,225434,879245
State Farm Mut Grp,1993,1995,3,280945,147732,84672,225434,879245
State Farm Mut Grp,1993,1996,4,274253,193275,49730,225434,879245
State Farm Mut Grp,1993,1997,5,262186,217199,29505,225434,879245
State Farm Mut Grp,1993,1998,6,264274,232197,19776,225434,879245
State Farm Mut Grp,1993,1999,7,254537,239685,8350,225434,879245
State Farm Mut Grp,1993,2000,8,256538,242466,7477,225434,879245
State Farm Mut Grp,1993,2001,9,256527,248777,4301,225434,879245
State Farm Mut Grp,1993,2002,10,255435,252125,70,225434,879245
State Farm Mut Grp,1994,1994,1,297730,9720,246882,267578,879245
State Farm Mut Grp,1994,1995,2,288497,65339,160730,267578,879245
State Farm Mut Grp,1994,1996,3,266489,130303,79192,267578,879245
State Farm Mut Grp,1994,1997,4,275791,186750,42536,267578,879245
State Farm Mut Grp,1994,1998,5,282907,223116,30415,267578,879245
State Farm Mut Grp,1994,1999,6,274801,243722,18690,267578,879245
State Farm Mut Grp,1994,2000,7,267893,251649,8375,267578,879245
State Farm Mut Grp,1994,2001,8,269647,255864,6967,267578,879245
State Farm Mut Grp,1994,2002,9,264863,259439,4029,267578,879245
State Farm Mut Grp,1994,2003,10,262697,260606,1214,267578,879245
State Farm Mut Grp,1995,1995,1,296010,7171,236870,318426,879245
State Farm Mut Grp,1995,1996,2,289895,82822,140247,318426,879245
State Farm Mut Grp,1995,1997,3,301199,160302,85498,318426,879245
State Farm Mut Grp,1995,1998,4,302984,216898,52021,318426,879245
State Farm Mut Grp,1995,1999,5,305313,251505,27526,318426,879245
State Farm Mut Grp,1995,2000,6,298210,270616,13519,318426,879245
State Farm Mut Grp,1995,2001,7,296019,277623,9432,318426,879245
State Farm Mut Grp,1995,2002,8,289524,281491,3650,318426,879245
State Farm Mut Grp,1995,2003,9,285944,282547,2610,318426,879245
State Farm Mut Grp,1995,2004,10,290860,283618,6137,318426,879245
State Farm Mut Grp,1996,1996,1,333904,16696,262267,363402,879245
State Farm Mut Grp,1996,1997,2,327295,88800,167734,363402,879245
State Farm Mut Grp,1996,1998,3,315535,168356,94950,363402,879245
State Farm Mut Grp,1996,1999,4,319833,222365,55268,363402,879245
State Farm Mut Grp,1996,2000,5,316077,262312,29408,363402,879245
State Farm Mut Grp,1996,2001,6,310610,278708,18661,363402,879245
State Farm Mut Grp,1996,2002,7,303317,289694,5483,363402,879245
State Farm Mut Grp,1996,2003,8,302684,294440,3210,363402,879245
State Farm Mut Grp,1996,2004,9,305838,297861,3676,363402,879245
State Farm Mut Grp,1996,2005,10,305589,299147,2749,363402,879245
State Farm Mut Grp,1997,1997,1,333575,21098,250638,400300,879245
State Farm Mut Grp,1997,1998,2,354364,113414,164428,400300,879245
State Farm Mut Grp,1997,1999,3,359072,198805,101104,400300,879245
State Farm Mut Grp,1997,2000,4,353495,257398,54439,400300,879245
State Farm Mut Grp,1997,2001,5,341705,282579,28175,400300,879245
State Farm Mut Grp,1997,2002,6,326195,299184,10464,400300,879245
State Farm Mut Grp,1997,2003,7,324627,306888,6634,400300,879245
State Farm Mut Grp,1997,2004,8,325580,314793,3454,400300,879245
State Farm Mut Grp,1997,2005,9,328228,321933,968,400300,879245
State Farm Mut Grp,1997,2006,10,330556,325385,1991,400300,879245
Universal Surety Grp,1988,1988,1,0,0,0,19,0
Universal Surety Grp,1988,1989,2,0,0,0,19,0
Universal Surety Grp,1988,1990,3,0,0,0,19,0
Universal Surety Grp,1988,1991,4,0,0,0,19,0
Universal Surety Grp,1988,1992,5,0,0,0,19,0
Universal Surety Grp,1988,1993,6,0,0,0,19,0
Universal Surety Grp,1988,1994,7,0,0,0,19,0
Universal Surety Grp,1988,1995,8,0,0,0,19,0
Universal Surety Grp,1988,1996,9,0,0,0,19,0
Universal Surety Grp,1988,1997,10,0,0,0,19,0
Universal Surety Grp,1989,1989,1,0,0,0,11,0
Universal Surety Grp,1989,1990,2,2,2,0,11,0
Universal Surety Grp,1989,1991,3,2,2,0,11,0
Universal Surety Grp,1989,1992,4,2,2,0,11,0
Universal Surety Grp,1989,1993,5,2,2,0,11,0
Universal Surety Grp,1989,1994,6,2,2,0,11,0
Universal Surety Grp,1989,1995,7,2,2,0,11,0
Universal Surety Grp,1989,1996,8,2,2,0,11,0
Universal Surety Grp,1989,1997,9,1,2,0,11,0
Universal Surety Grp,1989,1998,10,1,1,0,11,0
Universal Surety Grp,1990,1990,1,0,0,0,0,0
Universal Surety Grp,1990,1991,2,0,0,0,0,0
Universal Surety Grp,1990,1992,3,0,0,0,0,0
Universal Surety Grp,1990,1993,4,0,0,0,0,0
Universal Surety Grp,1990,1994,5,0,0,0,0,0
Universal Surety Grp,1990,1995,6,0,0,0,0,0
Universal Surety Grp,1990,1996,7,0,0,0,0,0
Universal Surety Grp,1990,1997,8,0,0,0,0,0
Universal Surety Grp,1990,1998,9,0,0,0,0,0
Universal Surety Grp,1990,1999,10,0,0,0,0,0
Universal Surety Grp,1991,1991,1,0,0,0,0,0
Universal Surety Grp,1991,1992,2,0,0,0,0,0
Universal Surety Grp,1991,1993,3,0,0,0,0,0
Universal Surety Grp,1991,1994,4,0,0,0,0,0
Universal Surety Grp,1991,1995,5,0,0,0,0,0
Universal Surety Grp,1991,1996,6,0,0,0,0,0
Universal Surety Grp,1991,1997,7,0,0,0,0,0
Universal Surety Grp,1991,1998,8,0,0,0,0,0
Universal Surety Grp,1991,1999,9,0,0,0,0,0
Universal Surety Grp,1991,2000,10,0,0,0,0,0
Universal Surety Grp,1992,1992,1,0,0,0,0,0
Universal Surety Grp,1992,1993,2,0,0,0,0,0
Universal Surety Grp,1992,1994,3,0,0,0,0,0
Universal Surety Grp,1992,1995,4,0,0,0,0,0
Universal Surety Grp,1992,1996,5,0,0,0,0,0
Universal Surety Grp,1992,1997,6,0,0,0,0,0
Universal Surety Grp,1992,1998,7,0,0,0,0,0
Universal Surety Grp,1992,1999,8,0,0,0,0,0
Universal Surety Grp,1992,2000,9,0,0,0,0,0
Universal Surety Grp,1992,2001,10,0,0,0,0,0
Universal Surety Grp,1993,1993,1,0,0,0,0,0
Universal Surety Grp,1993,1994,2,0,0,0,0,0
Universal Surety Grp,1993,1995,3,0,0,0,0,0
Universal Surety Grp,1993,1996,4,0,0,0,0,0
Universal Surety Grp,1993,1997,5,0,0,0,0,0
Universal Surety Grp,1993,1998,6,0,0,0,0,0
Universal Surety Grp,1993,1999,7,0,0,0,0,0
Universal Surety Grp,1993,2000,8,0,0,0,0,0
Universal Surety Grp,1993,2001,9,0,0,0,0,0
Universal Surety Grp,1993,2002,10,0,0,0,0,0
Universal Surety Grp,1994,1994,1,0,0,0,0,0
Universal Surety Grp,1994,1995,2,0,0,0,0,0
Universal Surety Grp,1994,1996,3,0,0,0,0,0
Universal Surety Grp,1994,1997,4,0,0,0,0,0
Universal Surety Grp,1994,1998,5,0,0,0,0,0
Universal Surety Grp,1994,1999,6,0,0,0,0,0
Universal Surety Grp,1994,2000,7,0,0,0,0,0
Universal Surety Grp,1994,2001,8,0,0,0,0,0
Universal Surety Grp,1994,2002,9,0,0,0,0,0
Universal Surety Grp,1994,2003,10,0,0,0,0,0
Universal Surety Grp,1995,1995,1,0,0,0,0,0
Universal Surety Grp,1995,1996,2,0,0,0,0,0
Universal Surety Grp,1995,1997,3,0,0,0,0,0
Universal Surety Grp,1995,1998,4,0,0,0,0,0
Universal Surety Grp,1995,1999,5,0,0,0,0,0
Universal Surety Grp,1995,2000,6,0,0,0,0,0
Universal Surety Grp,1995,2001,7,0,0,0,0,0
Universal Surety Grp,1995,2002,8,0,0,0,0,0
Universal Surety Grp,1995,2003,9,0,0,0,0,0
Universal Surety Grp,1995,2004,10,0,0,0,0,0
Universal Surety Grp,1996,1996,1,0,0,0,0,0
Universal Surety Grp,1996,1997,2,0,0,0,0,0
Universal Surety Grp,1996,1998,3,0,0,0,0,0
Universal Surety Grp,1996,1999,4,0,0,0,0,0
Universal Surety Grp,1996,2000,5,0,0,0,0,0
Universal Surety Grp,1996,2001,6,0,0,0,0,0
Universal Surety Grp,1996,2002,7,0,0,0,0,0
Universal Surety Grp,1996,2003,8,0,0,0,0,0
Universal Surety Grp,1996,2004,9,0,0,0,0,0
Universal Surety Grp,1996,2005,10,0,0,0,0,0
Universal Surety Grp,1997,1997,1,0,0,0,0,0
Universal Surety Grp,1997,1998,2,0,0,0,0,0
Universal Surety Grp,1997,1999,3,0,0,0,0,0
Universal Surety Grp,1997,2000,4,0,0,0,0,0
Universal Surety Grp,1997,2001,5,0,0,0,0,0
Universal Surety Grp,1997,2002,6,0,0,0,0,0
Universal Surety Grp,1997,2003,7,0,0,0,0,0
Universal Surety Grp,1997,2004,8,0,0,0,0,0
Universal Surety Grp,1997,2005,9,0,0,0,0,0
Universal Surety Grp,1997,2006,10,0,0,0,0,0
United Services Automobile Asn Grp,1988,1988,1,17901,979,13780,33993,150223
United Services Automobile Asn Grp,1988,1989,2,18886,4277,10234,33993,150223
United Services Automobile Asn Grp,1988,1990,3,21465,10007,4679,33993,150223
United Services Automobile Asn Grp,1988,1991,4,24279,15038,4959,33993,150223
United Services Automobile Asn Grp,1988,1992,5,27815,17630,2892,33993,150223
United Services Automobile Asn Grp,1988,1993,6,32423,21104,4698,33993,150223
United Services Automobile Asn Grp,1988,1994,7,31656,27969,2630,33993,150223
United Services Automobile Asn Grp,1988,1995,8,31149,28233,1858,33993,150223
United Services Automobile Asn Grp,1988,1996,9,31027,29066,1731,33993,150223
United Services Automobile Asn Grp,1988,1997,10,29282,29080,-3,33993,150223
United Services Automobile Asn Grp,1989,1989,1,21235,140,15930,40772,150223
United Services Automobile Asn Grp,1989,1990,2,24551,6575,10859,40772,150223
United Services Automobile Asn Grp,1989,1991,3,31208,16508,10923,40772,150223
United Services Automobile Asn Grp,1989,1992,4,33984,21553,7710,40772,150223
United Services Automobile Asn Grp,1989,1993,5,33980,27226,4302,40772,150223
United Services Automobile Asn Grp,1989,1994,6,32832,28630,3529,40772,150223
United Services Automobile Asn Grp,1989,1995,7,32542,28930,3279,40772,150223
United Services Automobile Asn Grp,1989,1996,8,32491,28985,3364,40772,150223
United Services Automobile Asn Grp,1989,1997,9,29030,29017,12,40772,150223
United Services Automobile Asn Grp,1989,1998,10,29755,29025,505,40772,150223
United Services Automobile Asn Grp,1990,1990,1,22942,87,18275,46638,150223
United Services Automobile Asn Grp,1990,1991,2,28899,2879,20646,46638,150223
United Services Automobile Asn Grp,1990,1992,3,25669,8632,13401,46638,150223
United Services Automobile Asn Grp,1990,1993,4,24183,13760,7478,46638,150223
United Services Automobile Asn Grp,1990,1994,5,25314,15100,7636,46638,150223
United Services Automobile Asn Grp,1990,1995,6,22872,18184,3457,46638,150223
United Services Automobile Asn Grp,1990,1996,7,22842,18542,2713,46638,150223
United Services Automobile Asn Grp,1990,1997,8,20330,19156,1128,46638,150223
United Services Automobile Asn Grp,1990,1998,9,22498,19200,192,46638,150223
United Services Automobile Asn Grp,1990,1999,10,22646,19269,1555,46638,150223
United Services Automobile Asn Grp,1991,1991,1,39685,127,32967,57231,150223
United Services Automobile Asn Grp,1991,1992,2,44155,4222,27640,57231,150223
United Services Automobile Asn Grp,1991,1993,3,41279,17222,20069,57231,150223
United Services Automobile Asn Grp,1991,1994,4,41481,24201,15101,57231,150223
United Services Automobile Asn Grp,1991,1995,5,40461,25964,10163,57231,150223
United Services Automobile Asn Grp,1991,1996,6,34387,28831,4000,57231,150223
United Services Automobile Asn Grp,1991,1997,7,31832,29398,2235,57231,150223
United Services Automobile Asn Grp,1991,1998,8,36780,35725,1049,57231,150223
United Services Automobile Asn Grp,1991,1999,9,36740,35883,177,57231,150223
United Services Automobile Asn Grp,1991,2000,10,37264,36149,435,57231,150223
United Services Automobile Asn Grp,1992,1992,1,45439,1316,41600,70198,150223
United Services Automobile Asn Grp,1992,1993,2,46925,4778,36107,70198,150223
United Services Automobile Asn Grp,1992,1994,3,45456,8631,29794,70198,150223
United Services Automobile Asn Grp,1992,1995,4,40114,16770,21343,70198,150223
United Services Automobile Asn Grp,1992,1996,5,24249,18182,4960,70198,150223
United Services Automobile Asn Grp,1992,1997,6,21769,19705,1669,70198,150223
United Services Automobile Asn Grp,1992,1998,7,22203,20422,1773,70198,150223
United Services Automobile Asn Grp,1992,1999,8,21945,21038,901,70198,150223
United Services Automobile Asn Grp,1992,2000,9,21588,21070,507,70198,150223
United Services Automobile Asn Grp,1992,2001,10,21514,21091,423,70198,150223
United Services Automobile Asn Grp,1993,1993,1,58082,404,50367,77451,150223
United Services Automobile Asn Grp,1993,1994,2,62708,8611,44166,77451,150223
United Services Automobile Asn Grp,1993,1995,3,59024,14715,36073,77451,150223
United Services Automobile Asn Grp,1993,1996,4,37406,19196,12548,77451,150223
United Services Automobile Asn Grp,1993,1997,5,29055,22294,2044,77451,150223
United Services Automobile Asn Grp,1993,1998,6,30589,25584,2085,77451,150223
United Services Automobile Asn Grp,1993,1999,7,32376,31774,394,77451,150223
United Services Automobile Asn Grp,1993,2000,8,34475,33716,717,77451,150223
United Services Automobile Asn Grp,1993,2001,9,35023,33742,1090,77451,150223
United Services Automobile Asn Grp,1993,2002,10,34603,33784,633,77451,150223
United Services Automobile Asn Grp,1994,1994,1,75676,151,68309,82757,150223
United Services Automobile Asn Grp,1994,1995,2,70069,10146,53748,82757,150223
United Services Automobile Asn Grp,1994,1996,3,57389,16200,37696,82757,150223
United Services Automobile Asn Grp,1994,1997,4,30235,19011,8206,82757,150223
United Services Automobile Asn Grp,1994,1998,5,27813,21658,4147,82757,150223
United Services Automobile Asn Grp,1994,1999,6,28402,24633,2475,82757,150223
United Services Automobile Asn Grp,1994,2000,7,30847,27293,1257,82757,150223
United Services Automobile Asn Grp,1994,2001,8,30981,28590,2153,82757,150223
United Services Automobile Asn Grp,1994,2002,9,30128,29045,907,82757,150223
United Services Automobile Asn Grp,1994,2003,10,30771,30106,655,82757,150223
United Services Automobile Asn Grp,1995,1995,1,74082,584,67798,84669,150223
United Services Automobile Asn Grp,1995,1996,2,58443,7012,44867,84669,150223
United Services Automobile Asn Grp,1995,1997,3,52640,10500,36315,84669,150223
United Services Automobile Asn Grp,1995,1998,4,29482,16647,8688,84669,150223
United Services Automobile Asn Grp,1995,1999,5,23978,19637,3383,84669,150223
United Services Automobile Asn Grp,1995,2000,6,23441,20193,2740,84669,150223
United Services Automobile Asn Grp,1995,2001,7,23062,20288,2375,84669,150223
United Services Automobile Asn Grp,1995,2002,8,22286,20321,1659,84669,150223
United Services Automobile Asn Grp,1995,2003,9,21300,20400,695,84669,150223
United Services Automobile Asn Grp,1995,2004,10,21240,20605,631,84669,150223
United Services Automobile Asn Grp,1996,1996,1,63685,1587,58476,76714,150223
United Services Automobile Asn Grp,1996,1997,2,56493,6327,45788,76714,150223
United Services Automobile Asn Grp,1996,1998,3,29722,10585,13120,76714,150223
United Services Automobile Asn Grp,1996,1999,4,29426,19514,6752,76714,150223
United Services Automobile Asn Grp,1996,2000,5,29723,25390,3974,76714,150223
United Services Automobile Asn Grp,1996,2001,6,30618,26286,4184,76714,150223
United Services Automobile Asn Grp,1996,2002,7,28897,26503,2330,76714,150223
United Services Automobile Asn Grp,1996,2003,8,28779,26582,2088,76714,150223
United Services Automobile Asn Grp,1996,2004,9,27868,27020,692,76714,150223
United Services Automobile Asn Grp,1996,2005,10,27944,27349,578,76714,150223
United Services Automobile Asn Grp,1997,1997,1,33179,1211,26925,76471,150223
United Services Automobile Asn Grp,1997,1998,2,30026,5197,15812,76471,150223
United Services Automobile Asn Grp,1997,1999,3,31234,12900,10989,76471,150223
United Services Automobile Asn Grp,1997,2000,4,34507,19431,6978,76471,150223
United Services Automobile Asn Grp,1997,2001,5,34075,23460,7239,76471,150223
United Services Automobile Asn Grp,1997,2002,6,32096,24171,4299,76471,150223
United Services Automobile Asn Grp,1997,2003,7,31844,25096,3530,76471,150223
United Services Automobile Asn Grp,1997,2004,8,29417,26433,1810,76471,150223
United Services Automobile Asn Grp,1997,2005,9,28900,26480,1300,76471,150223
United Services Automobile Asn Grp,1997,2006,10,28170,26483,575,76471,150223
Erie Ins Exchange Grp,1988,1988,1,7847,821,5382,17437,60432
Erie Ins Exchange Grp,1988,1989,2,6221,1462,2883,17437,60432
Erie Ins Exchange Grp,1988,1990,3,5693,2145,1539,17437,60432
Erie Ins Exchange Grp,1988,1991,4,5651,3209,612,17437,60432
